k,rho,nu,beta,delta
0.38925366659229843,0.5648279317405408,0.9199556767453253,-1.0579298303655826,-1.1206494309656496
0.4416770297972198,1.1637231736542395,0.8697401298993588,-1.0595524095814741,-1.0561910729667099
0.3007194330518992,0.7243787412562617,0.9516579863688149,-1.0680442409650819,-1.1438942486890185
0.48366250876659744,1.9190291304171323,0.6472325651724063,-0.9271954477165232,-0.9708004959196358
0.39217322605732285,0.9347680778523468,0.7190806081307581,-1.1191448525017544,-1.2032328847151028
0.4486305684753098,1.3751915170519458,0.8095243400882213,-1.0067430732017506,-0.9612631774967825
0.5257528176100499,0.7766588028557233,0.8122439761157321,-1.12408749803373,-1.1728777880308905
0.24991674327503088,1.26273068284012,0.7860933053299632,-1.109771708253597,-1.198272279683766
0.3288406666519903,0.8389743337131614,0.8887641097815437,-1.1111862905350003,-1.2149529217991886
0.08688101895311878,1.6189042302814016,0.8273405404409752,-1.1448590093275652,-1.172099177511523
0.6780291715251574,1.6091873197863615,0.6651677158955203,-0.9256641883711358,-0.9104716534675579
0.508323861299406,1.1273149123539699,0.7898632662039313,-1.042712605418453,-0.9823882760182824
0.22383298221840997,1.119834204519894,1.0120508481040993,-1.139289706526089,-1.2401433219653815
0.29505228559065866,1.5806428092881297,0.971402699019539,-1.0383480548567006,-1.0165046789366077
0.047087597616526145,0.6645668331628307,0.9889958880336673,-1.2406412127811914,-1.4045789584234827
0.6136512615578793,1.0227036497233066,0.7350711804646256,-1.026588354628701,-1.0349452876071408
0.24351703108107808,1.4216378441134396,0.6918892321301391,-1.1661728181102728,-1.2562456531975206
0.37595441062025603,0.9549533557919797,0.9954107525589885,-1.0824275905960745,-1.0696230587850444
0.17307791636821623,1.5205024383099244,1.0883955301838708,-1.124393964893048,-1.0359697234284524
0.35091513860600676,0.9557420134277321,0.9290222965462506,-1.0715591945930991,-1.053893396202096
0.6207980699680379,1.2502126304979915,0.8383184444588487,-0.9363901173254294,-0.9459245876870928
0.46009710735868864,1.26848602667765,0.7613082463242677,-0.9699222468183346,-1.0281362243839502
0.3276905672535023,1.054614153984751,0.8943863347982741,-1.119202686303269,-1.1112449545725238
0.5761209195285819,0.7720411206634494,0.8416433957241027,-0.9163678180657889,-0.9570674947450334
0.31452798798397574,1.170417602093124,0.7832650014590641,-1.140445304552786,-1.2336949489838893
0.5931488740093841,1.5069532190970745,0.7084451661700354,-1.050462626745575,-1.043556698315421
0.25597364587983806,1.291365340843266,0.8805697038072597,-1.1043138913505954,-1.1400904613823717
0.4944407656726507,1.4361257335843418,0.6923207628572507,-1.0476390498712151,-1.0532241037439871
0.4275457654241441,0.5245811431320451,0.9170879136406527,-1.0375274448177627,-1.039708342805039
0.37122855407774336,1.4998579839078898,0.8071327951174537,-1.104833672075065,-1.0481036571429807
0.5953185044800758,1.049817316493932,0.9694770176177321,-1.0214251737856532,-0.924972199050753
0.7490862262137896,1.6060952320084785,0.7158530975038919,-0.8748435618012849,-0.8166428409349029
0.3613924061865786,0.6681990412433456,0.9319421692770482,-1.0946190100579973,-1.122658905457034
0.25061071121007455,1.6011982275168575,0.5353630226700727,-1.1518016972555063,-1.2510829362299036
0.06503759069401716,0.9288932616384022,0.9614965070447455,-1.2076886640133773,-1.3071828451046281
0.3934530690277267,0.9202925716722052,0.9756991383119664,-1.1009798805994246,-1.096975412519587
0.5973272991345371,0.8701577541345322,0.8751236135756277,-1.0235607078373614,-0.9760074841144791
0.16194342901425107,0.9049681897846029,0.9554637543045152,-1.1153235926784544,-1.1538874277372988
0.6811978273208787,1.1036389930017765,0.9023327364521871,-0.9756898844745686,-0.9041348376453561
0.26986547438108904,0.675856084969026,1.0846137790051364,-1.0873300925801255,-1.1515134657885613
0.2808510233661309,1.246576787095031,0.9611575895188244,-1.099357721902278,-1.116128650564806
0.3536244282834821,0.9253598232306426,0.9950693469743134,-1.0714400217046853,-1.041689002184954
0.5502821403830345,0.8256809768912181,0.7877759650799944,-1.035034464761095,-1.092937055167465
0.5128313479228868,1.1804000423528835,0.8381130162199281,-0.9947389896284855,-0.9926885275129926
0.4668905838656997,1.27784069893368,0.6430937362112688,-1.1380304189225285,-1.212467927362471
-0.02881784800817916,1.4966312459901854,0.963202014254433,-1.1569270334588604,-1.2839706222233254
0.4832624529436499,0.9398798797638205,0.7787305103020483,-1.0546967049709381,-1.0618417865728231
0.5105551203772128,0.9440187865731529,0.7935867461646464,-1.0108808557667515,-1.020613993754907
0.4815793604180333,1.3344460775541118,0.7520545801345703,-1.0438030939027345,-1.0314271847807557
0.22059668121622739,0.7087363130861576,1.1133586548327854,-1.094486499042125,-1.1574780180276283
0.5005871178336746,0.9371502883882906,0.7662598765615416,-1.0502805507051884,-1.0618614928045353
0.5991034330459706,0.9345776054418385,0.8037375827390875,-1.0170284820747937,-1.0126431612837052
-0.10149550802868607,0.842520413837557,1.1265445916438979,-1.2459543816139957,-1.4209007957997564
0.14188174244725943,1.2784880731489041,0.8808889953137679,-1.161281718939149,-1.2545424902031868
0.6250784814134795,1.3567607140314446,0.5026728565442757,-1.066194002459925,-1.0985117786530458
0.2732983754130768,1.678446112864459,0.8853157990021865,-1.0554627844840776,-1.0413880334613959
0.4397365314647801,1.5077079363289596,0.8191879030691588,-1.0410777132179891,-1.011724232492048
0.41854157322616603,1.3169211993966066,0.7185591548351105,-1.0821993008259099,-1.1550015857624427
