k,rho,nu,beta,delta
0.06511208588293374,1.0278725445646661,0.9170544650225798,-0.9605297316273246,-1.0244607243616055
-0.0715404112382848,0.950288941386377,1.0197272276149403,-1.0009770423777118,-1.1139712318264854
-0.030671859985395455,0.8898104767423975,0.9411611870346698,-0.9710494059488515,-1.203311207638802
0.06434314669299224,0.8175417697997494,0.936668703232309,-0.9881306976754963,-1.0915092369509973
0.020363807892726404,1.0530920632202374,0.9607621927505084,-0.9671792168974527,-1.0413426601499087
0.034438965386323406,0.993757274791909,0.9429646577785986,-0.9800832354241839,-1.0383786041185277
0.05331840075201355,0.9338201238169828,0.9428025152434261,-0.9711720992457755,-1.0578843121492758
0.05201431163198687,0.8755292246029125,0.942074546807746,-0.9935493389688783,-1.0022190517619585
0.059193140037079095,0.9152345743255272,0.9573154300211439,-0.9798029726740173,-0.9844293542178053
0.11797168258715074,0.8971922982909112,0.9531754362510032,-0.9679779735817071,-0.9633974669612831
-0.027672631884748278,0.9763261349627752,0.9284075308892863,-0.969536779449039,-1.14995495633599
0.014028333213906063,1.0128302076987294,0.9773018846557411,-0.9978735652237926,-0.9941892484095587
0.0793288745276354,0.9726727316001555,0.9725202321980299,-0.9694273686491023,-1.003235651836907
0.06623509273898939,0.9288868541202091,0.9503629986059056,-0.9862898642521646,-1.0003056151498955
0.01432257620937355,0.9230399644548817,0.9750864744237937,-0.9881947381565852,-1.0092439565942855
0.014151068176223497,0.9611036121086026,0.9639907933793012,-0.9818039082146507,-1.0474361701628725
0.09288427311649378,0.9405384994905669,0.983587340935324,-0.9683919063536168,-0.9891967797179236
0.035243983540935386,0.9277530850414322,0.9657423193435263,-0.992738269193928,-1.0187888435098647
-0.0657593718437991,1.1052022081229544,0.955997200654312,-0.9761822178821901,-1.105413599091915
0.06832440406160825,1.0089745207819618,0.8881341568129446,-0.9754265130534766,-1.0184670403589355
0.07737996924997644,0.88997332906804,0.9213245349184751,-0.9662087110343578,-1.0530988860616655
0.11311668763811777,0.8127824698505663,0.9153236553449954,-0.9727092937281268,-1.063371161061982
0.032163421237069,0.9784349123063173,0.9504069239986335,-0.9875682473695375,-1.0163044840994617
0.06504975013613312,0.9115820054152443,0.9658093594823016,-0.9817947527351316,-0.9854257041451292
0.029226811253976,1.0158857360042362,1.0126550621790515,-0.9951526326613422,-0.9640257606453748
-0.05548672607930499,1.070222241505572,0.9485560161049478,-0.9699264650002766,-1.1313104161710685
0.04102194946152121,0.9097612766384313,0.9454040048484866,-0.9801706479973553,-1.0457166628309513
0.13013462231561834,0.7567585392199293,0.9428239514732845,-0.9802526763760917,-0.965613715495637
0.09419597198828264,0.8386957809262385,0.9571976974460685,-0.9831278015370888,-1.066498564690927
0.06581799199895136,0.8283352284734713,0.9294575814668542,-0.9845324085168751,-1.0080793387160343
0.0714419156251817,0.8246155344491756,0.9442347538249609,-0.9606679395509787,-1.0516518147915144
0.024620177617253103,1.0324202512771785,0.9293797429661678,-0.9744098012115702,-1.0273971593281421
0.09476350836574166,0.7875600888750445,0.9779832966644111,-0.9698591531178218,-1.038105581319708
0.13717038784071203,0.8844837011535465,0.9562248483139852,-0.9747301430294153,-0.9346855109496419
0.03307978266105693,0.9533102333409313,0.9592497857463088,-0.9845975441374697,-1.0236033751737568
0.012257095496447601,1.0157165823334424,0.9391140099263904,-0.9543181998556454,-1.1226262049627742
0.0776166357683998,0.9760942744148737,0.8943427840617207,-0.94149825057459,-1.0582544161168552
0.004721749296000777,1.0394072532197067,0.992412314899856,-0.9980370369834918,-0.9955961209975568
-0.0008709028621769477,0.9927410778366298,0.9827728510517026,-0.9758457770227374,-1.044626791757638
0.08935849456699221,0.9513681254178619,0.9354964532402585,-0.9767293843497135,-0.995535140052673
0.12057616372891533,0.7121016608743087,0.8905785748103158,-0.9681145223882356,-1.132489243862011
0.09715417600638332,0.9863977202140696,0.9198048014516206,-0.9833914951486764,-0.942536773281937
0.015930068523108853,0.9300347000838749,0.9212362400144495,-0.984972692836484,-1.0752146193710543
0.05359509271706711,0.8494826487461907,0.931855884656916,-0.9963019726990473,-1.017700570765812
-0.050427097855625325,1.1240664126037236,0.9468552432441324,-0.9817384060438972,-1.0733897633255696
0.08236182577375228,0.8401798850968959,0.9686612191340076,-0.9630708728776766,-1.0530247669361528
-0.008028018711313312,0.9289833133813288,0.8892161298306112,-0.9491458948059373,-1.194558602154917
0.06885758001520587,0.9019040787820085,0.9544923261220746,-0.9938129326466527,-0.978843026179721
0.01141764238384868,0.978705871829193,0.9308948646247478,-0.9758625934879166,-1.05629811589638
0.05318217071018916,0.8974015754619385,0.9542158974817645,-0.9874729186196485,-0.99064851359476
0.07395035376153758,0.8817784514783877,0.9660280962674137,-1.0023255564301947,-0.9880627345347271
-0.058115834131870825,1.0435152038971947,0.9809824062872478,-0.9830050377053396,-1.1155734889261266
0.06119522257539328,0.8871669580266998,1.013183363694406,-0.9901990310755896,-0.9508129352833375
0.014029594773959042,0.9319205913647801,0.9394974829403434,-0.96487489564572,-1.1406919669913744
0.07766214900222934,0.7919835763079499,0.9520093284702684,-0.9822839088963894,-0.9841119945680745
0.04747178855379269,0.9627416615402579,0.9515043894123947,-0.9833487530938118,-1.0180717074827317
0.08734535141259503,0.8366887401626522,0.961373202239799,-0.9739378554477087,-0.9849858403040979
-0.0014323380338210484,1.0975596914740473,0.9454859347035918,-0.9698182520249716,-1.0559928754130654
0.06416347145029577,0.9044700758382801,0.9718343555787027,-0.9726720753468112,-1.0269201992314487
0.023761954871854257,0.8709252912091063,0.9588523007723007,-0.9813280805506784,-1.0628487354589904
0.016181187343382364,1.0690399801705952,0.9558112012325279,-0.984045227413869,-0.997726162240748
0.029583598598065752,0.9360233611191252,0.9986583112476772,-0.9753856058006419,-1.013904699262931
-0.08216270505451118,1.1303017203877113,0.9981214789329964,-0.9805922873743276,-1.123914882632843
-0.05486126671152247,1.0862750626848476,0.98395048472078,-0.986983376235328,-1.0428894135190983
0.04810095944298742,0.8640955987645987,1.0033015580231555,-0.9776306678588913,-0.9997836932590876
0.02553168241418488,0.9773204959569695,0.9626685814007427,-0.9729145971301933,-1.0715001795917558
0.061534989209998364,0.8977562959384001,0.9116375790417026,-0.9652623465195458,-1.0852422872100311
0.10182220454910668,0.75448658839841,0.9187418467920273,-0.9851911255660688,-0.9112203452226644
0.007923751405926369,1.09622545611916,0.9668024629760829,-0.9935927992404108,-0.9671211738203609
-0.002861637186529098,0.9909609174408363,0.9366900872305522,-0.9610211732755578,-1.1162962734481967
-0.008992363675798032,1.0721320574761364,0.9605186792245393,-0.9818480716357865,-1.0616262058921813
-0.0009505115547578935,0.9629888894476271,0.9263236815566909,-0.9798840183248189,-1.1044134473297826
0.03586408566122157,0.9333898002071463,0.9360681624612609,-0.9583612312341125,-1.0870737785413693
