k,rho,nu,beta,delta
0.4160213707846196,1.2157615891425295,0.8213617080734661,-0.8796978396893611,-1.0340744530327588
0.14546053744312992,1.322931537282272,1.037193847008799,-0.9926000591156552,-1.1650874414438397
0.26848820317394606,1.2266947947969502,0.9309526330432043,-0.947557900036117,-1.142697570538521
-0.11070653787648,1.5897729801809324,1.092430878968735,-1.0476879582185241,-1.3021925581562734
0.23853351693817915,1.1301010919028127,0.9704416300763878,-0.9278891683730613,-1.1598642524798997
0.31250518021372087,1.089111379685756,0.8704436954571539,-0.9822307830039868,-1.1979138021566382
0.2547971161819986,1.129649595563359,0.7892273087781625,-0.9779510816870941,-1.3669268978530575
0.2920612174506305,1.0974001003810356,0.7880213034743867,-0.9875343614666235,-1.2218818770385362
-0.09196173231256383,1.5050280102105575,1.2783311723440518,-0.9637386730376255,-1.1998790493885683
0.08184415231274633,0.9473029237531849,0.9177948242873926,-1.0029034208969179,-1.4708832499946245
-0.06762254105510934,1.3686781527006695,1.2771871379144057,-0.9315211751249757,-1.3967471233273767
0.2126508215703229,1.090327877273267,0.9425451965578076,-0.8945877570303178,-1.3690673821234671
0.3503950568433928,1.0537028074472505,1.0185579431414333,-0.873320485306474,-1.0513365455021246
-0.039279782320323975,1.6319409074309479,1.1563634031212924,-0.9617783426314149,-1.1056932685648202
0.4004499931417107,1.1329234928686482,1.0084387672821176,-0.8632490033543028,-1.0181129326283314
0.4456200281254793,1.1231576954247666,0.7904644106106483,-0.8659921403136581,-1.098799416344748
0.14872474786685427,1.356993540711817,0.8786780318914643,-0.9686337088394352,-1.2814057502163916
0.21813776739127788,1.1471052801953117,0.945876072808457,-0.938711497122843,-1.2084011796651088
0.2426664436251604,0.9492118881919651,0.9237381183764097,-0.9929023645872403,-1.175151762389058
0.26460124430114695,0.8968489031643512,1.0737466082985443,-0.9016630015813051,-1.2006913739527663
0.056977751662096274,1.207933592478291,0.9847964842038281,-0.9803219574615616,-1.3522477133481723
0.33329981136444864,1.1179100596607892,0.8488631001215933,-0.8500934055589915,-1.10047533158206
0.361990375682804,0.8534030678333107,0.9711138532513085,-0.9677235389865007,-1.2110713791303185
0.10354615228611397,1.0484943016523347,0.731697203714149,-1.0331101816544535,-1.4918742383665566
0.2879377794048535,1.0029145644653652,1.0675333055652318,-0.8615413050979203,-1.268203126556954
0.2254832638976151,1.1415260530359932,1.05560599989448,-0.8834318877474913,-1.1450244857728924
0.3130140921658433,1.163636264473825,0.9022285518496119,-0.9356700748395536,-1.122282681882846
0.11803123240740021,1.5013048969412306,0.7592945952263997,-1.0007246278370676,-1.2364114930644472
-0.2850454799975073,1.4507952499775223,1.159669376091098,-1.1049971968449244,-1.403861009923295
0.2531781709801645,1.4920613566606407,0.9250923066880905,-0.9435424197489766,-1.0970692116857874
0.07367160416128014,1.2892131801690458,0.8774199954131379,-1.0602579515525161,-1.305989817378567
0.2762461467777456,1.1894382896926303,1.0206379291473366,-0.9118123115428948,-1.3191479667212913
0.37217268387591673,0.7896015342918342,0.8871538026489114,-0.9340307000413884,-1.1422952634376717
0.28719876752915446,0.8771212826955989,1.0532521500032752,-0.9119008602755093,-1.2610723195240086
0.16506756933900496,1.348233241422452,1.0421957636730403,-0.9718164375783459,-1.1370861038192794
0.28044463751073606,0.9641995702004059,1.1863849887443427,-0.8971683989074309,-1.045775342721897
0.2369562335146516,1.27141126508655,0.8544231963559134,-0.9449242677230166,-1.1991164306331359
0.22059001772539089,1.1895070524689337,0.9350183979415747,-1.0411646194122532,-1.2755495880718903
0.48793705857210534,0.711707545425689,0.8113406318019541,-0.907164356408912,-1.1266596315000132
0.11273808661027201,0.8744635337236013,0.9944515210177709,-1.0155129854129843,-1.3825514984569236
0.33208893530716993,1.2302977702200817,0.8625946056417032,-0.9094472678161973,-1.039728228932229
0.27601148670165965,1.2841297277618546,1.043268208977219,-0.8852813458829868,-1.0818614864244143
-0.24785906807272973,1.2218151394647012,1.070369866646556,-1.0761725493036272,-1.7668395367786127
0.38608143318902577,0.8886631870266524,1.1325272068961327,-0.8356654449620506,-1.1105995885303321
0.3366697482779275,1.1829534789318854,1.01733374203853,-0.8903225980331054,-1.066526212047152
0.4257805937459288,1.128381487802936,1.144269906290833,-0.8732956322152514,-0.9150861771258716
-0.07544007079552134,1.1984757438830091,0.9432022284501753,-0.994954205400447,-1.6637989528902393
0.32725571954860666,0.9737589196428145,0.952988204742048,-0.9224927049542166,-1.1310560012055721
0.27612821316959824,0.857076480648832,0.9978206558945488,-0.9227890257275744,-1.1957336646867076
0.12160557416003659,1.5639454768722298,0.7744931168148296,-1.019122866979601,-1.2140750106160423
0.21329020266978702,1.1035330794349731,0.9381179369675866,-0.9572955654943913,-1.2484822543093999
0.1890908184125799,1.0673987173678663,0.9349280451012119,-0.9375282177850174,-1.2822994997499395
0.30783943348675974,1.2463455547689715,0.9185921820999104,-0.9527316563872719,-1.1158961053812044
0.28156376436795694,0.8827503583537365,0.9219130423768909,-0.9078437046586335,-1.2354503143483797
0.11996508120946067,1.1317927787089128,0.9682158058204089,-1.0232927790302981,-1.391906914036044
0.22370875717809902,1.1064187052259955,0.855214980287387,-0.9508245931649797,-1.2621588170105213
0.18263966798481948,1.012012939288838,1.0635689645947983,-0.9438781880931497,-1.4103301569548632
