k,rho,nu,beta,delta
0.10408908288582952,0.9915853904641572,0.9880601742029719,-0.9278465035540101,-0.8733605819240234
0.19135854592475832,1.0348030061082545,0.8737252955816834,-0.909360242531117,-0.8170384768113397
0.2243906542449431,0.961631014924573,0.9779045579322995,-0.8796922903385349,-0.7979432147650969
0.20629406477607723,1.021974774863424,0.944577419346851,-0.8870675010647522,-0.7065455657878219
0.156314282386514,0.9896493117210259,1.090029141848732,-0.9002449427153767,-0.7125645742595756
0.16775567262356278,1.0355419454770083,0.9148929010846774,-0.9069347320435651,-0.7964557009317611
0.16307678719557184,0.9660228316549616,0.912579131588666,-0.9288710395400714,-0.8639248644822137
0.20572520770855476,1.0038676502167205,0.8400977877677175,-0.9028027121468474,-0.77789944716662
0.16755759779970347,1.026536578942824,1.006179723551335,-0.9059358033204804,-0.8210834022116501
0.3404701107253813,0.9751791544642168,0.9693109031714273,-0.8363523464453697,-0.6215019972872261
0.12787274184221592,1.061874304091337,0.9404483219896127,-0.8944861575148366,-0.8155553581595294
0.20077761980221057,0.9877979060315557,1.0351898858523731,-0.8763602797406498,-0.7170554050895563
0.16787865268813235,0.9945240369974804,0.9345954576856561,-0.9140485096220464,-0.8314694314411302
0.10088026711838279,1.0646392788695163,1.1090369110936869,-0.9205776505658865,-0.7574827167991147
0.25287168839197666,0.9947748792690889,0.9494169260597617,-0.877377989688356,-0.6322968829025299
0.14258409693835794,0.9982341375983712,0.9490113659345764,-0.926838229186193,-0.8054710800257989
0.11575008259818627,0.9806734716680457,1.0427912016286718,-0.925387865517964,-0.858648872708469
0.15996299159417873,0.9906170887849234,1.0319960769910277,-0.9120769794898536,-0.85691223434582
0.18999914393837045,1.0009447962045481,0.9286544210961615,-0.91650884713303,-0.8325877553228793
0.11555422743402853,0.9999266988473663,0.9614915410912759,-0.9405047030471174,-0.8723258525857803
0.13175642648903046,1.009896053703262,0.9037879317856753,-0.92880466958018,-0.8817276889609161
